name,p,q,trusted,untrusted,irbl,irblc,mixed,glc,symetric,total
banknote,0.25,0.9,0.05090909090909079,0.047272727272727244,0.08727272727272717,0.03272727272727283,0.047272727272727244,0.0945454545454546,0.11272727272727268,0.07636363636363641
banknote,0.25,0.8,0.1454545454545455,0.0690909090909092,0.036363636363636376,0.014545454545454417,0.06545454545454543,0.0945454545454546,0.1454545454545455,0.07636363636363641
banknote,0.25,0.7,0.12363636363636366,0.021818181818181848,0.0690909090909092,0.0945454545454546,0.06181818181818177,0.1890909090909091,0.19272727272727275,0.07636363636363641
banknote,0.25,0.6,0.07636363636363641,0.12727272727272732,0.0945454545454546,0.06545454545454543,0.018181818181818188,0.16727272727272724,0.1454545454545455,0.07636363636363641
banknote,0.25,0.5,0.34545454545454546,0.029090909090909167,0.1454545454545455,0.036363636363636376,0.10545454545454547,0.0690909090909092,0.17818181818181822,0.07636363636363641
banknote,0.25,0.4,0.1636363636363637,0.010909090909090757,0.17818181818181822,0.08727272727272717,0.03272727272727283,0.12727272727272732,0.26909090909090905,0.07636363636363641
banknote,0.25,0.3,0.054545454545454564,0.13090909090909086,0.07272727272727275,0.09818181818181804,0.14909090909090905,0.07272727272727275,0.13090909090909086,0.07636363636363641
banknote,0.25,0.2,0.07999999999999996,0.0690909090909092,0.06181818181818177,0.17454545454545456,0.15636363636363637,0.1709090909090909,0.19999999999999996,0.07636363636363641
banknote,0.25,0.1,0.05818181818181822,0.4181818181818182,0.07272727272727275,0.13090909090909086,0.05090909090909079,0.14909090909090905,0.14909090909090905,0.07636363636363641
banknote,0.25,0.0,0.34545454545454546,0.4690909090909091,0.3236363636363636,0.13090909090909086,0.10545454545454547,0.0690909090909092,0.11272727272727268,0.07636363636363641
ibn_sina,0.02,1.0,0.11821471652593485,0.05331724969843199,0.20024125452352226,0.06369119420989144,0.05283474065138716,0.04921592279855236,0.33920386007237635,0.053558504221954184
ibn_sina,0.02,0.9,0.11724969843184563,0.05693606755126657,0.19686369119420988,0.059589867310012146,0.05524728588661043,0.05066344993968641,0.33944511459589866,0.053558504221954184
ibn_sina,0.02,0.8,0.12183353437876965,0.05741857659831118,0.13244873341375152,0.06272617611580222,0.05717732207478876,0.05162846803377563,0.33920386007237635,0.053558504221954184
ibn_sina,0.02,0.7,0.11170084439083228,0.05741857659831118,0.11266586248492161,0.06851628468033777,0.05524728588661043,0.05283474065138716,0.3406513872135103,0.053558504221954184
ibn_sina,0.02,0.6,0.12110977080820262,0.06344993968636925,0.11531966224366708,0.06151990349819059,0.061037394451145977,0.05693606755126657,0.3406513872135103,0.053558504221954184
ibn_sina,0.02,0.5,0.11411338962605544,0.0620024125452352,0.09215922798552478,0.06248492159227981,0.06393244873341364,0.06320868516284683,0.3295536791314837,0.053558504221954184
ibn_sina,0.02,0.4,0.11917973462002418,0.06489746682750297,0.10591073582629673,0.06224366706875761,0.06489746682750297,0.06851628468033777,0.33872135102533174,0.053558504221954184
ibn_sina,0.02,0.3,0.12183353437876965,0.06537997587454758,0.09288299155609159,0.06489746682750297,0.06272617611580222,0.07237635705669476,0.3334137515078408,0.053558504221954184
ibn_sina,0.02,0.2,0.11097708082026536,0.093124246079614,0.09819059107358263,0.06176115802171278,0.08829915560916757,0.10012062726176119,0.34282267792521115,0.053558504221954184
ibn_sina,0.02,0.1,0.1006031363088058,0.1515078407720145,0.09095295536791315,0.06875753920385996,0.1273823884197829,0.1008443908323281,0.33100120627261764,0.053558504221954184
ibn_sina,0.02,0.0,0.10494571773220751,0.40916767189384806,0.09384800965018081,0.06513872135102539,0.29722557297949337,0.12858866103739441,0.39710494571773225,0.053558504221954184
ibn_sina,0.05,1.0,0.0699638118214716,0.05331724969843199,0.12424607961399281,0.05741857659831118,0.05379975874547638,0.05090470446320883,0.340410132689988,0.053558504221954184
ibn_sina,0.05,0.9,0.07237635705669476,0.053558504221954184,0.1008443908323281,0.05572979493365493,0.05331724969843199,0.050422195416163995,0.34016887816646557,0.053558504221954184
ibn_sina,0.05,0.8,0.07165259348612785,0.05693606755126657,0.0858866103739444,0.059107358262967424,0.05693606755126657,0.05090470446320883,0.33848009650180944,0.053558504221954184
ibn_sina,0.05,0.7,0.07141133896260565,0.059107358262967424,0.0699638118214716,0.055971049457177235,0.057659831121833593,0.053075995174909574,0.33992762364294327,0.053558504221954184
ibn_sina,0.05,0.6,0.07020506634499402,0.06079613992762356,0.06513872135102539,0.061037394451145977,0.06031363088057917,0.054523522316043405,0.33944511459589866,0.053558504221954184
ibn_sina,0.05,0.5,0.07141133896260565,0.060072376357056645,0.06465621230398078,0.0583835946924004,0.05669481302774437,0.05645355850422207,0.3372738238841978,0.053558504221954184
ibn_sina,0.05,0.4,0.07165259348612785,0.0620024125452352,0.0692400482509048,0.059589867310012146,0.06079613992762356,0.060072376357056645,0.33848009650180944,0.053558504221954184
ibn_sina,0.05,0.3,0.07310012062726179,0.07527141133896265,0.06465621230398078,0.058624849215922814,0.0699638118214716,0.06489746682750297,0.3447527141133896,0.053558504221954184
ibn_sina,0.05,0.2,0.06851628468033777,0.1008443908323281,0.06272617611580222,0.06369119420989144,0.0895054282267792,0.06948130277442699,0.31242460796139926,0.053558504221954184
ibn_sina,0.05,0.1,0.06441495778045836,0.13462002412545238,0.06248492159227981,0.06296743063932442,0.09770808202653791,0.07044632086851643,0.3095295536791315,0.053558504221954184
ibn_sina,0.05,0.0,0.06706875753920383,0.3360675512665863,0.06586248492159241,0.06296743063932442,0.2014475271411339,0.06948130277442699,0.2595898673100121,0.053558504221954184
ibn_sina,0.1,1.0,0.0661037394451146,0.05211097708082024,0.09360675512665861,0.05331724969843199,0.051387213510253216,0.05186972255729805,0.3447527141133896,0.053558504221954184
ibn_sina,0.1,0.9,0.0661037394451146,0.052352231604342436,0.07068757539203863,0.05331724969843199,0.05211097708082024,0.05211097708082024,0.34354644149577807,0.053558504221954184
ibn_sina,0.1,0.8,0.0661037394451146,0.05693606755126657,0.06248492159227981,0.05572979493365493,0.055971049457177235,0.052352231604342436,0.34330518697225576,0.053558504221954184
ibn_sina,0.1,0.7,0.06513872135102539,0.054523522316043405,0.06127864897466839,0.05693606755126657,0.05524728588661043,0.054041013268998794,0.3445114595898673,0.053558504221954184
ibn_sina,0.1,0.6,0.06417370325693594,0.05693606755126657,0.06031363088057917,0.0547647768395656,0.058142340168878204,0.05741857659831118,0.344270205066345,0.053558504221954184
ibn_sina,0.1,0.5,0.0663449939686368,0.06151990349819059,0.05983112183353445,0.0547647768395656,0.06079613992762356,0.05741857659831118,0.3416164053075995,0.053558504221954184
ibn_sina,0.1,0.4,0.06706875753920383,0.06851628468033777,0.06079613992762356,0.05645355850422207,0.06393244873341364,0.059589867310012146,0.3413751507840772,0.053558504221954184
ibn_sina,0.1,0.3,0.06465621230398078,0.06851628468033777,0.06176115802171278,0.05741857659831118,0.06393244873341364,0.06369119420989144,0.3418576598311218,0.053558504221954184
ibn_sina,0.1,0.2,0.06369119420989144,0.09022919179734623,0.06079613992762356,0.055971049457177235,0.07840772014475283,0.06369119420989144,0.34306393244873346,0.053558504221954184
ibn_sina,0.1,0.1,0.0663449939686368,0.1278648974668275,0.06320868516284683,0.05983112183353445,0.08709288299155593,0.0663449939686368,0.34378769601930037,0.053558504221954184
ibn_sina,0.1,0.0,0.06537997587454758,0.41254523522316044,0.06537997587454758,0.06031363088057917,0.15295536791314834,0.06731001206272602,0.3059107358262968,0.053558504221954184
ibn_sina,0.25,1.0,0.05669481302774437,0.05211097708082024,0.057659831121833593,0.05186972255729805,0.05090470446320883,0.051387213510253216,0.3447527141133896,0.053558504221954184
ibn_sina,0.25,0.9,0.05669481302774437,0.05331724969843199,0.05524728588661043,0.05162846803377563,0.05162846803377563,0.052352231604342436,0.34595898673100123,0.053558504221954184
ibn_sina,0.25,0.8,0.057659831121833593,0.055006031363088015,0.05379975874547638,0.051387213510253216,0.05283474065138716,0.05259348612786485,0.3449939686369119,0.053558504221954184
ibn_sina,0.25,0.7,0.05741857659831118,0.059107358262967424,0.05428226779252121,0.054041013268998794,0.05790108564535601,0.05428226779252121,0.3420989143546441,0.053558504221954184
ibn_sina,0.25,0.6,0.05693606755126657,0.057659831121833593,0.05379975874547638,0.05331724969843199,0.05621230398069965,0.05379975874547638,0.344270205066345,0.053558504221954184
ibn_sina,0.25,0.5,0.0583835946924004,0.06151990349819059,0.055006031363088015,0.05283474065138716,0.058624849215922814,0.05548854041013285,0.3411338962605549,0.053558504221954184
ibn_sina,0.25,0.4,0.05645355850422207,0.06875753920385996,0.054041013268998794,0.053558504221954184,0.06248492159227981,0.054523522316043405,0.33992762364294327,0.053558504221954184
ibn_sina,0.25,0.3,0.05621230398069965,0.0692400482509048,0.05524728588661043,0.05548854041013285,0.06489746682750297,0.05790108564535601,0.3420989143546441,0.053558504221954184
ibn_sina,0.25,0.2,0.05790108564535601,0.08130277442702039,0.0547647768395656,0.05428226779252121,0.06344993968636925,0.05693606755126657,0.33462002412545233,0.053558504221954184
ibn_sina,0.25,0.1,0.05645355850422207,0.13027744270205066,0.055971049457177235,0.05428226779252121,0.06827503015681557,0.05790108564535601,0.3452352231604343,0.053558504221954184
ibn_sina,0.25,0.0,0.05741857659831118,0.41664656212303985,0.05572979493365493,0.05548854041013285,0.07889022919179722,0.0583835946924004,0.3418576598311218,0.053558504221954184
eeg,0.02,1.0,0.4516021361815754,0.43457943925233644,0.4439252336448598,0.4235647530040053,0.4329105473965287,0.43457943925233644,0.43224299065420557,0.4175567423230975
eeg,0.02,0.9,0.4586114819759679,0.4369158878504673,0.4489319092122831,0.42623497997329773,0.4292389853137517,0.5013351134846462,0.43157543391188247,0.4175567423230975
eeg,0.02,0.8,0.42256341789052065,0.4292389853137517,0.41855807743658213,0.44793057409879844,0.4228971962616822,0.4259012016021362,0.4329105473965287,0.4175567423230975
eeg,0.02,0.7,0.4452603471295059,0.4272363150867824,0.43658210947930576,0.43391188251001334,0.43090787716955936,0.45961281708945256,0.4299065420560748,0.4175567423230975
eeg,0.02,0.6,0.44993324432576765,0.4342456608811749,0.43724966622162886,0.4195594125500668,0.41488651535380505,0.4392523364485982,0.4312416555407209,0.4175567423230975
eeg,0.02,0.5,0.48631508678237645,0.4138851802403204,0.43724966622162886,0.4259012016021362,0.44158878504672894,0.43324432576769023,0.42890520694259016,0.4175567423230975
eeg,0.02,0.4,0.4923230974632844,0.4385847797062751,0.4829773030707609,0.4355807743658211,0.43157543391188247,0.44559412550066757,0.4319092122830439,0.4175567423230975
eeg,0.02,0.3,0.4445927903871829,0.4389185580774366,0.43958611481975973,0.45560747663551393,0.4102136181575434,0.4272363150867824,0.4445927903871829,0.4175567423230975
eeg,0.02,0.2,0.4656208277703605,0.4369158878504673,0.44292389853137515,0.4349132176234979,0.4392523364485982,0.4385847797062751,0.4335781041388518,0.4175567423230975
eeg,0.02,0.1,0.4853137516688919,0.44158878504672894,0.4809746328437917,0.4248998664886515,0.4612817089452603,0.4559412550066756,0.4222296395193591,0.4175567423230975
eeg,0.02,0.0,0.5106809078771696,0.4629506008010681,0.4826435246995995,0.42890520694259016,0.4392523364485982,0.44225634178905193,0.42757009345794394,0.4175567423230975
eeg,0.05,1.0,0.4399198931909212,0.42556742323097463,0.42456608811748997,0.43457943925233644,0.4272363150867824,0.45627503337783715,0.43024032042723637,0.4175567423230975
eeg,0.05,0.9,0.43391188251001334,0.43090787716955936,0.4102136181575434,0.43157543391188247,0.42957276368491326,0.4319092122830439,0.4299065420560748,0.4175567423230975
eeg,0.05,0.8,0.4252336448598131,0.41154873164218964,0.40921228304405877,0.42890520694259016,0.4369158878504673,0.4342456608811749,0.4335781041388518,0.4175567423230975
eeg,0.05,0.7,0.4342456608811749,0.4292389853137517,0.42957276368491326,0.43090787716955936,0.4279038718291055,0.43157543391188247,0.42890520694259016,0.4175567423230975
eeg,0.05,0.6,0.4369158878504673,0.42456608811748997,0.4195594125500668,0.42189586114819755,0.42623497997329773,0.45694259012016025,0.4285714285714286,0.4175567423230975
eeg,0.05,0.5,0.41622162883845126,0.42456608811748997,0.421562082777036,0.4325767690253671,0.42823765020026705,0.4242323097463284,0.41555407209612816,0.4175567423230975
eeg,0.05,0.4,0.4425901201602136,0.42456608811748997,0.4329105473965287,0.4265687583444593,0.44092122830440583,0.4228971962616822,0.4285714285714286,0.4175567423230975
eeg,0.05,0.3,0.44726301735647533,0.4482643524699599,0.44993324432576765,0.43724966622162886,0.4195594125500668,0.42690253671562084,0.43457943925233644,0.4175567423230975
eeg,0.05,0.2,0.41989319092122834,0.4342456608811749,0.4248998664886515,0.4172229639519359,0.44225634178905193,0.4452603471295059,0.421562082777036,0.4175567423230975
eeg,0.05,0.1,0.42957276368491326,0.47530040053404543,0.4312416555407209,0.4265687583444593,0.4335781041388518,0.42623497997329773,0.4519359145527371,0.4175567423230975
eeg,0.05,0.0,0.4272363150867824,0.45894526034712946,0.42189586114819755,0.4342456608811749,0.4362483311081442,0.4412550066755674,0.5053404539385848,0.4175567423230975
eeg,0.1,1.0,0.39886515353805074,0.38684913217623507,0.3928571428571429,0.41622162883845126,0.3845126835781041,0.42256341789052065,0.42456608811748997,0.4175567423230975
eeg,0.1,0.9,0.4405874499332443,0.37917222963951935,0.41555407209612816,0.4055407209612817,0.3711615487316422,0.44092122830440583,0.42623497997329773,0.4175567423230975
eeg,0.1,0.8,0.4399198931909212,0.38751668891855806,0.40287049399198926,0.4202269692923899,0.3845126835781041,0.44793057409879844,0.42256341789052065,0.4175567423230975
eeg,0.1,0.7,0.4112149532710281,0.38618157543391185,0.40353805073431237,0.42256341789052065,0.38284379172229643,0.41488651535380505,0.41688918558077437,0.4175567423230975
eeg,0.1,0.6,0.4272363150867824,0.4112149532710281,0.42323097463284376,0.41488651535380505,0.39252336448598135,0.4405874499332443,0.4285714285714286,0.4175567423230975
eeg,0.1,0.5,0.4018691588785047,0.3891855807743658,0.4005340453938585,0.4175567423230975,0.39118825100133514,0.4405874499332443,0.42456608811748997,0.4175567423230975
eeg,0.1,0.4,0.42256341789052065,0.40086782376502006,0.40987983978638187,0.40921228304405877,0.3718291054739653,0.42757009345794394,0.44092122830440583,0.4175567423230975
eeg,0.1,0.3,0.41922563417890524,0.40020026702269706,0.4165554072096128,0.43090787716955936,0.3808411214953271,0.42823765020026705,0.42757009345794394,0.4175567423230975
eeg,0.1,0.2,0.4158878504672897,0.4158878504672897,0.40353805073431237,0.42690253671562084,0.4088785046728972,0.4299065420560748,0.42890520694259016,0.4175567423230975
eeg,0.1,0.1,0.4152202937249666,0.44292389853137515,0.41688918558077437,0.4272363150867824,0.3741655540720962,0.42256341789052065,0.4342456608811749,0.4175567423230975
eeg,0.1,0.0,0.39586114819759677,0.4923230974632844,0.4088785046728972,0.42890520694259016,0.4425901201602136,0.40720961281708945,0.4452603471295059,0.4175567423230975
